originZipCode,originCountry,destinationZipCode,destinationCountry,distanceUom,distance
56090,US,55946,US,MI,80
56090,US,55963,US,MI,119
56090,US,55964,US,MI,128
56090,US,55973,US,MI,100
56090,US,55976,US,MI,113
56090,US,55982,US,MI,97
56090,US,55983,US,MI,90
56090,US,55985,US,MI,90
56090,US,56001,US,MI,26
56090,US,56009,US,MI,49
56090,US,56010,US,MI,10
56090,US,56011,US,MI,59
56090,US,56013,US,MI,23
56090,US,56014,US,MI,43
56090,US,56016,US,MI,69
56090,US,56017,US,MI,38
56090,US,56019,US,MI,58
56090,US,56022,US,MI,50
56090,US,56025,US,MI,28
56090,US,56026,US,MI,51
56090,US,56028,US,MI,42
56090,US,56029,US,MI,72
56090,US,56030,US,MI,45
56090,US,56031,US,MI,43
56090,US,56033,US,MI,35
56090,US,56034,US,MI,10
56090,US,56036,US,MI,69
56090,US,56039,US,MI,36
56090,US,56041,US,MI,40
56090,US,56042,US,MI,48
56090,US,56046,US,MI,72
56090,US,56048,US,MI,38
56090,US,56050,US,MI,33
56090,US,56051,US,MI,50
56090,US,56054,US,MI,46
56090,US,56055,US,MI,12
56090,US,56056,US,MI,38
56090,US,56057,US,MI,46
56090,US,56058,US,MI,47
56090,US,56060,US,MI,20
56090,US,56062,US,MI,32
56090,US,56065,US,MI,17
56090,US,56069,US,MI,56
56090,US,56072,US,MI,41
56090,US,56073,US,MI,37
56090,US,56074,US,MI,34
56090,US,56078,US,MI,41
56090,US,56081,US,MI,36
56090,US,56082,US,MI,32
56090,US,56083,US,MI,76
56090,US,56085,US,MI,51
56090,US,56087,US,MI,66
56090,US,56088,US,MI,23
56090,US,56090,US,MI,10
56090,US,56091,US,MI,34
56090,US,56093,US,MI,49
56090,US,56097,US,MI,34
56090,US,56098,US,MI,14
56090,US,56101,US,MI,61
56090,US,56118,US,MI,56
56090,US,56119,US,MI,83
56090,US,56122,US,MI,135
56090,US,56127,US,MI,64
56090,US,56128,US,MI,141
56090,US,56131,US,MI,86
56090,US,56137,US,MI,74
56090,US,56143,US,MI,70
56090,US,56145,US,MI,68
56090,US,56150,US,MI,80
56090,US,56151,US,MI,108
56090,US,56152,US,MI,80
56090,US,56155,US,MI,123
56090,US,56158,US,MI,124
56090,US,56159,US,MI,50
56090,US,56162,US,MI,45
56090,US,56164,US,MI,155
56090,US,56165,US,MI,106
56090,US,56167,US,MI,98
56090,US,56172,US,MI,98
56090,US,56174,US,MI,75
56090,US,56176,US,MI,51
56090,US,56180,US,MI,90
56090,US,56181,US,MI,50
56090,US,56183,US,MI,81
56090,US,56185,US,MI,118
56090,US,56187,US,MI,99
56090,US,56208,US,MI,154
56090,US,56209,US,MI,112
56090,US,56215,US,MI,153
56090,US,56216,US,MI,111
56090,US,56220,US,MI,150
56090,US,56222,US,MI,127
56090,US,56224,US,MI,75
56090,US,56228,US,MI,97
56090,US,56229,US,MI,132
56090,US,56237,US,MI,100
56090,US,56241,US,MI,117
56090,US,56244,US,MI,169
56090,US,56263,US,MI,99
56090,US,56265,US,MI,131
56090,US,56266,US,MI,67
56090,US,56270,US,MI,82
56090,US,56271,US,MI,141
56090,US,56277,US,MI,97
56090,US,56281,US,MI,117
56090,US,56283,US,MI,80
56090,US,56284,US,MI,108
56090,US,56292,US,MI,97
56090,US,56293,US,MI,84
56090,US,56297,US,MI,109
56090,US,56312,US,MI,147
56090,US,56360,US,MI,207
56090,US,56367,US,MI,169
56090,US,56384,US,MI,188
56090,US,56385,US,MI,208
56090,US,56684,US,MI,357
56090,US,57005,US,MI,149
56090,US,57016,US,MI,188
56090,US,57028,US,MI,173
56090,US,57042,US,MI,202
56090,US,57069,US,MI,221
56090,US,58317,US,MI,539
56090,US,58324,US,MI,520
56090,US,58339,US,MI,558
56090,US,58365,US,MI,545
56090,US,68029,US,MI,262
56090,US,68713,US,MI,341
56090,US,68714,US,MI,371
56090,US,68792,US,MI,244
56090,US,68901,US,MI,449
56090,US,73007,US,MI,746
56090,US,73701,US,MI,716
56097,US,56097,US,MI,10
56119,US,56081,US,MI,52
56119,US,56097,US,MI,99
56119,US,56119,US,MI,10
56119,US,56181,US,MI,49
56119,US,56517,US,MI,364
56119,US,56701,US,MI,352
56119,US,57005,US,MI,59
56119,US,57016,US,MI,98
56119,US,57025,US,MI,133
56119,US,57068,US,MI,55
56119,US,58339,US,MI,535
56137,US,56137,US,MI,10
56150,US,56150,US,MI,10
56164,US,04760,US,MI,1852
56164,US,50256,US,MI,372
56164,US,50424,US,MI,160
56164,US,50428,US,MI,210
56164,US,51023,US,MI,88
56164,US,51046,US,MI,98
56164,US,51054,US,MI,117
56164,US,51232,US,MI,86
56164,US,51235,US,MI,55
56164,US,51246,US,MI,42
56164,US,51250,US,MI,67
56164,US,51334,US,MI,111
56164,US,51345,US,MI,86
56164,US,51551,US,MI,239
56164,US,52154,US,MI,276
56164,US,52163,US,MI,267
56164,US,53559,US,MI,435
56164,US,53936,US,MI,385
56164,US,55008,US,MI,244
56164,US,55040,US,MI,238
56164,US,55051,US,MI,223
56164,US,55056,US,MI,247
56164,US,55060,US,MI,203
56164,US,55068,US,MI,199
56164,US,55307,US,MI,138
56164,US,55310,US,MI,106
56164,US,55312,US,MI,134
56164,US,55325,US,MI,149
56164,US,55332,US,MI,108
56164,US,55333,US,MI,93
56164,US,55334,US,MI,130
56164,US,55335,US,MI,116
56164,US,55350,US,MI,144
56164,US,55355,US,MI,137
56164,US,55371,US,MI,203
56164,US,55396,US,MI,122
56164,US,55705,US,MI,408
56164,US,55736,US,MI,337
56164,US,55912,US,MI,191
56164,US,55917,US,MI,199
56164,US,55924,US,MI,213
56164,US,56010,US,MI,151
56164,US,56030,US,MI,97
56164,US,56031,US,MI,117
56164,US,56041,US,MI,118
56164,US,56062,US,MI,107
56164,US,56073,US,MI,105
56164,US,56081,US,MI,94
56164,US,56083,US,MI,72
56164,US,56085,US,MI,91
56164,US,56087,US,MI,77
56164,US,56090,US,MI,156
56164,US,56110,US,MI,41
56164,US,56113,US,MI,33
56164,US,56115,US,MI,32
56164,US,56118,US,MI,70
56164,US,56122,US,MI,23
56164,US,56123,US,MI,38
56164,US,56128,US,MI,16
56164,US,56131,US,MI,41
56164,US,56132,US,MI,39
56164,US,56136,US,MI,45
56164,US,56137,US,MI,76
56164,US,56139,US,MI,10
56164,US,56141,US,MI,32
56164,US,56142,US,MI,35
56164,US,56144,US,MI,12
56164,US,56149,US,MI,19
56164,US,56150,US,MI,81
56164,US,56151,US,MI,18
56164,US,56152,US,MI,62
56164,US,56155,US,MI,37
56164,US,56156,US,MI,25
56164,US,56157,US,MI,37
56164,US,56158,US,MI,34
56164,US,56159,US,MI,76
56164,US,56161,US,MI,76
56164,US,56164,US,MI,10
56164,US,56169,US,MI,30
56164,US,56170,US,MI,18
56164,US,56172,US,MI,28
56164,US,56174,US,MI,56
56164,US,56175,US,MI,45
56164,US,56178,US,MI,27
56164,US,56180,US,MI,52
56164,US,56183,US,MI,50
56164,US,56186,US,MI,12
56164,US,56187,US,MI,60
56164,US,56207,US,MI,132
56164,US,56209,US,MI,124
56164,US,56212,US,MI,84
56164,US,56215,US,MI,119
56164,US,56218,US,MI,76
56164,US,56220,US,MI,51
56164,US,56222,US,MI,91
56164,US,56223,US,MI,69
56164,US,56226,US,MI,124
56164,US,56229,US,MI,58
56164,US,56230,US,MI,96
56164,US,56232,US,MI,75
56164,US,56235,US,MI,133
56164,US,56236,US,MI,129
56164,US,56237,US,MI,71
56164,US,56239,US,MI,52
56164,US,56241,US,MI,74
56164,US,56243,US,MI,128
56164,US,56244,US,MI,123
56164,US,56245,US,MI,64
56164,US,56249,US,MI,101
56164,US,56256,US,MI,73
56164,US,56257,US,MI,84
56164,US,56258,US,MI,45
56164,US,56260,US,MI,85
56164,US,56262,US,MI,92
56164,US,56263,US,MI,58
56164,US,56264,US,MI,58
56164,US,56265,US,MI,83
56164,US,56266,US,MI,91
56164,US,56267,US,MI,125
56164,US,56271,US,MI,131
56164,US,56277,US,MI,101
56164,US,56280,US,MI,58
56164,US,56281,US,MI,100
56164,US,56282,US,MI,98
56164,US,56285,US,MI,83
56164,US,56291,US,MI,53
56164,US,56292,US,MI,64
56164,US,56293,US,MI,74
56164,US,56297,US,MI,67
56164,US,56309,US,MI,168
56164,US,56312,US,MI,136
56164,US,56316,US,MI,142
56164,US,56320,US,MI,157
56164,US,56325,US,MI,145
56164,US,56358,US,MI,215
56164,US,56361,US,MI,189
56164,US,56364,US,MI,216
56164,US,56373,US,MI,193
56164,US,56378,US,MI,157
56164,US,56381,US,MI,140
56164,US,56440,US,MI,188
56164,US,56510,US,MI,274
56164,US,56515,US,MI,193
56164,US,56520,US,MI,198
56164,US,56565,US,MI,162
56164,US,56585,US,MI,271
56164,US,56586,US,MI,185
56164,US,56701,US,MI,345
56164,US,56716,US,MI,302
56164,US,56751,US,MI,423
56164,US,56762,US,MI,337
56164,US,57001,US,MI,94
56164,US,57002,US,MI,44
56164,US,57003,US,MI,40
56164,US,57004,US,MI,82
56164,US,57005,US,MI,37
56164,US,57006,US,MI,46
56164,US,57007,US,MI,46
56164,US,57012,US,MI,81
56164,US,57014,US,MI,92
56164,US,57016,US,MI,38
56164,US,57018,US,MI,45
56164,US,57020,US,MI,51
56164,US,57022,US,MI,39
56164,US,57026,US,MI,32
56164,US,57028,US,MI,18
56164,US,57030,US,MI,26
56164,US,57031,US,MI,124
56164,US,57042,US,MI,43
56164,US,57043,US,MI,86
56164,US,57047,US,MI,76
56164,US,57048,US,MI,70
56164,US,57053,US,MI,78
56164,US,57058,US,MI,81
56164,US,57061,US,MI,65
56164,US,57071,US,MI,54
56164,US,57077,US,MI,66
56164,US,57201,US,MI,92
56164,US,57212,US,MI,66
56164,US,57218,US,MI,76
56164,US,57220,US,MI,59
56164,US,57223,US,MI,84
56164,US,57225,US,MI,123
56164,US,57226,US,MI,78
56164,US,57234,US,MI,69
56164,US,57235,US,MI,109
56164,US,57236,US,MI,122
56164,US,57237,US,MI,65
56164,US,57241,US,MI,89
56164,US,57242,US,MI,103
56164,US,57249,US,MI,78
56164,US,57252,US,MI,110
56164,US,57259,US,MI,92
56164,US,57260,US,MI,164
56164,US,57262,US,MI,147
56164,US,57266,US,MI,119
56164,US,57268,US,MI,68
56164,US,57272,US,MI,118
56164,US,57276,US,MI,58
56164,US,57279,US,MI,133
56164,US,57313,US,MI,160
56164,US,57325,US,MI,179
56164,US,57332,US,MI,98
56164,US,57334,US,MI,122
56164,US,57345,US,MI,188
56164,US,57348,US,MI,148
56164,US,57349,US,MI,63
56164,US,57350,US,MI,121
56164,US,57353,US,MI,102
56164,US,57355,US,MI,158
56164,US,57362,US,MI,164
56164,US,57366,US,MI,131
56164,US,57369,US,MI,178
56164,US,57384,US,MI,135
56164,US,57428,US,MI,249
56164,US,57436,US,MI,141
56164,US,57438,US,MI,202
56164,US,57442,US,MI,243
56164,US,57451,US,MI,219
56164,US,57471,US,MI,234
56164,US,57472,US,MI,272
56164,US,57476,US,MI,159
56164,US,57536,US,MI,203
56164,US,57544,US,MI,207
56164,US,57564,US,MI,234
56164,US,57569,US,MI,194
56164,US,57580,US,MI,235
56164,US,58008,US,MI,195
56164,US,58030,US,MI,183
56164,US,58074,US,MI,197
56164,US,58201,US,MI,306
56164,US,58225,US,MI,351
56164,US,58274,US,MI,288
56164,US,58495,US,MI,301
56164,US,58573,US,MI,317
56164,US,61376,US,MI,487
56164,US,67147,US,MI,527
56164,US,68431,US,MI,316
56164,US,68764,US,MI,212
56164,US,68779,US,MI,191
56164,US,68937,US,MI,400
56164,US,68949,US,MI,378
56164,US,68967,US,MI,405
56164,US,79316,US,MI,1023
56164,US,83341,US,MI,1196
56172,US,56311,US,MI,148
56172,US,56585,US,MI,245
56181,US,56181,US,MI,10
56230,US,56230,US,MI,10
56230,US,56431,US,MI,181
56249,US,55027,US,MI,214
56249,US,55939,US,MI,273
56249,US,55952,US,MI,262
56249,US,55973,US,MI,243
56249,US,56031,US,MI,176
56249,US,56057,US,MI,163
56249,US,56150,US,MI,154
56249,US,56222,US,MI,48
56249,US,56226,US,MI,25
56249,US,56249,US,MI,10
56249,US,56311,US,MI,47
56249,US,57002,US,MI,106
56271,US,50036,US,MI,338
56271,US,50042,US,MI,298
56271,US,50051,US,MI,333
56271,US,50168,US,MI,369
56271,US,50212,US,MI,344
56271,US,50438,US,MI,250
56271,US,50560,US,MI,225
56271,US,50621,US,MI,340
56271,US,50665,US,MI,310
56271,US,52315,US,MI,377
56271,US,52336,US,MI,392
56271,US,52354,US,MI,384
56271,US,53560,US,MI,364
56271,US,54011,US,MI,163
56271,US,54020,US,MI,159
56271,US,54446,US,MI,268
56271,US,54725,US,MI,181
56271,US,54902,US,MI,388
56271,US,55008,US,MI,128
56271,US,55010,US,MI,145
56271,US,55027,US,MI,183
56271,US,55031,US,MI,146
56271,US,55032,US,MI,162
56271,US,55040,US,MI,135
56271,US,55052,US,MI,165
56271,US,55060,US,MI,172
56271,US,55068,US,MI,133
56271,US,55069,US,MI,169
56271,US,55301,US,MI,111
56271,US,55307,US,MI,104
56271,US,55308,US,MI,99
56271,US,55310,US,MI,50
56271,US,55312,US,MI,77
56271,US,55314,US,MI,64
56271,US,55319,US,MI,92
56271,US,55321,US,MI,63
56271,US,55322,US,MI,106
56271,US,55325,US,MI,57
56271,US,55329,US,MI,56
56271,US,55332,US,MI,74
56271,US,55333,US,MI,67
56271,US,55334,US,MI,96
56271,US,55335,US,MI,83
56271,US,55339,US,MI,99
56271,US,55342,US,MI,59
56271,US,55350,US,MI,68
56271,US,55354,US,MI,85
56271,US,55355,US,MI,46
56271,US,55358,US,MI,82
56271,US,55371,US,MI,110
56271,US,55377,US,MI,101
56271,US,55389,US,MI,63
56271,US,55390,US,MI,74
56271,US,55396,US,MI,89
56271,US,55935,US,MI,226
56271,US,55940,US,MI,203
56271,US,55946,US,MI,172
56271,US,55979,US,MI,227
56271,US,55985,US,MI,181
56271,US,56011,US,MI,117
56271,US,56016,US,MI,195
56271,US,56019,US,MI,110
56271,US,56025,US,MI,169
56271,US,56030,US,MI,96
56271,US,56031,US,MI,161
56271,US,56033,US,MI,192
56271,US,56039,US,MI,168
56271,US,56041,US,MI,121
56271,US,56046,US,MI,181
56271,US,56048,US,MI,147
56271,US,56050,US,MI,125
56271,US,56054,US,MI,97
56271,US,56057,US,MI,136
56271,US,56058,US,MI,122
56271,US,56060,US,MI,131
56271,US,56062,US,MI,124
56271,US,56065,US,MI,151
56271,US,56069,US,MI,142
56271,US,56072,US,MI,173
56271,US,56073,US,MI,104
56271,US,56074,US,MI,116
56271,US,56081,US,MI,115
56271,US,56082,US,MI,123
56271,US,56083,US,MI,91
56271,US,56085,US,MI,90
56271,US,56087,US,MI,96
56271,US,56088,US,MI,138
56271,US,56101,US,MI,114
56271,US,56122,US,MI,126
56271,US,56127,US,MI,156
56271,US,56128,US,MI,146
56271,US,56136,US,MI,109
56271,US,56142,US,MI,99
56271,US,56145,US,MI,105
56271,US,56150,US,MI,129
56271,US,56151,US,MI,120
56271,US,56152,US,MI,95
56271,US,56158,US,MI,170
56271,US,56162,US,MI,128
56271,US,56172,US,MI,116
56271,US,56180,US,MI,105
56271,US,56181,US,MI,154
56271,US,56183,US,MI,118
56271,US,56208,US,MI,37
56271,US,56209,US,MI,32
56271,US,56215,US,MI,12
56271,US,56216,US,MI,34
56271,US,56219,US,MI,88
56271,US,56220,US,MI,80
56271,US,56221,US,MI,49
56271,US,56222,US,MI,27
56271,US,56223,US,MI,59
56271,US,56224,US,MI,82
56271,US,56225,US,MI,65
56271,US,56226,US,MI,18
56271,US,56227,US,MI,43
56271,US,56228,US,MI,49
56271,US,56229,US,MI,53
56271,US,56232,US,MI,57
56271,US,56235,US,MI,45
56271,US,56237,US,MI,55
56271,US,56239,US,MI,82
56271,US,56241,US,MI,37
56271,US,56244,US,MI,28
56271,US,56248,US,MI,56
56271,US,56249,US,MI,31
56271,US,56253,US,MI,40
56271,US,56263,US,MI,73
56271,US,56265,US,MI,45
56271,US,56266,US,MI,72
56271,US,56267,US,MI,37
56271,US,56270,US,MI,61
56271,US,56271,US,MI,10
56271,US,56277,US,MI,45
56271,US,56278,US,MI,54
56271,US,56281,US,MI,39
56271,US,56284,US,MI,52
56271,US,56289,US,MI,15
56271,US,56292,US,MI,62
56271,US,56293,US,MI,83
56271,US,56297,US,MI,48
56271,US,56309,US,MI,78
56271,US,56312,US,MI,43
56271,US,56315,US,MI,63
56271,US,56325,US,MI,52
56271,US,56326,US,MI,71
56271,US,56330,US,MI,107
56271,US,56334,US,MI,43
56271,US,56339,US,MI,58
56271,US,56358,US,MI,122
56271,US,56360,US,MI,70
56271,US,56361,US,MI,79
56271,US,56362,US,MI,47
56271,US,56367,US,MI,94
56271,US,56376,US,MI,59
56271,US,56381,US,MI,34
56271,US,56384,US,MI,98
56271,US,56385,US,MI,51
56271,US,56440,US,MI,96
56271,US,56446,US,MI,100
56271,US,56469,US,MI,192
56271,US,56482,US,MI,106
56271,US,56510,US,MI,165
56271,US,56514,US,MI,121
56271,US,56515,US,MI,96
56271,US,56517,US,MI,183
56271,US,56520,US,MI,94
56271,US,56531,US,MI,66
56271,US,56537,US,MI,89
56271,US,56542,US,MI,205
56271,US,56543,US,MI,99
56271,US,56560,US,MI,143
56271,US,56571,US,MI,111
56271,US,56579,US,MI,106
56271,US,56590,US,MI,75
56271,US,56686,US,MI,312
56271,US,56714,US,MI,278
56271,US,56721,US,MI,227
56271,US,56723,US,MI,211
56271,US,56724,US,MI,271
56271,US,56726,US,MI,268
56271,US,56738,US,MI,246
56271,US,57005,US,MI,168
56271,US,57026,US,MI,124
56271,US,57042,US,MI,173
56271,US,57201,US,MI,111
56271,US,57219,US,MI,122
56271,US,57221,US,MI,149
56271,US,57225,US,MI,142
56271,US,57279,US,MI,79
56271,US,57350,US,MI,203
56271,US,57386,US,MI,182
56271,US,57401,US,MI,162
56271,US,57427,US,MI,154
56271,US,57430,US,MI,146
56271,US,57435,US,MI,205
56271,US,57438,US,MI,222
56271,US,57439,US,MI,151
56271,US,57442,US,MI,262
56271,US,57445,US,MI,143
56271,US,57450,US,MI,239
56271,US,57451,US,MI,188
56271,US,57454,US,MI,143
56271,US,57461,US,MI,183
56271,US,57468,US,MI,136
56271,US,57469,US,MI,181
56271,US,57471,US,MI,204
56271,US,57473,US,MI,241
56271,US,57476,US,MI,191
56271,US,57564,US,MI,290
56271,US,57638,US,MI,359
56271,US,57642,US,MI,292
56271,US,57755,US,MI,448
56271,US,58001,US,MI,110
56271,US,58002,US,MI,180
56271,US,58006,US,MI,181
56271,US,58007,US,MI,198
56271,US,58008,US,MI,114
56271,US,58011,US,MI,184
56271,US,58018,US,MI,123
56271,US,58027,US,MI,162
56271,US,58030,US,MI,87
56271,US,58031,US,MI,206
56271,US,58040,US,MI,147
56271,US,58043,US,MI,151
56271,US,58051,US,MI,134
56271,US,58052,US,MI,146
56271,US,58053,US,MI,114
56271,US,58054,US,MI,159
56271,US,58056,US,MI,223
56271,US,58058,US,MI,112
56271,US,58060,US,MI,136
56271,US,58061,US,MI,109
56271,US,58064,US,MI,201
56271,US,58072,US,MI,203
56271,US,58079,US,MI,173
56271,US,58121,US,MI,146
56271,US,58210,US,MI,295
56271,US,58212,US,MI,249
56271,US,58222,US,MI,287
56271,US,58224,US,MI,276
56271,US,58225,US,MI,270
56271,US,58231,US,MI,280
56271,US,58236,US,MI,284
56271,US,58237,US,MI,263
56271,US,58249,US,MI,340
56271,US,58250,US,MI,286
56271,US,58254,US,MI,266
56271,US,58260,US,MI,306
56271,US,58270,US,MI,279
56271,US,58311,US,MI,336
56271,US,58317,US,MI,363
56271,US,58318,US,MI,414
56271,US,58324,US,MI,345
56271,US,58331,US,MI,360
56271,US,58338,US,MI,341
56271,US,58339,US,MI,382
56271,US,58356,US,MI,300
56271,US,58361,US,MI,274
56271,US,58365,US,MI,369
56271,US,58367,US,MI,387
56271,US,58384,US,MI,394
56271,US,58401,US,MI,238
56271,US,58415,US,MI,199
56271,US,58421,US,MI,283
56271,US,58422,US,MI,304
56271,US,58433,US,MI,226
56271,US,58440,US,MI,249
56271,US,58441,US,MI,219
56271,US,58442,US,MI,277
56271,US,58443,US,MI,268
56271,US,58448,US,MI,241
56271,US,58454,US,MI,296
56271,US,58455,US,MI,269
56271,US,58456,US,MI,241
56271,US,58458,US,MI,189
56271,US,58461,US,MI,231
56271,US,58474,US,MI,163
56271,US,58479,US,MI,225
56271,US,58480,US,MI,217
56271,US,58492,US,MI,243
56271,US,58495,US,MI,271
56271,US,58501,US,MI,337
56271,US,58503,US,MI,339
56271,US,58523,US,MI,413
56271,US,58528,US,MI,381
56271,US,58535,US,MI,383
56271,US,58544,US,MI,338
56271,US,58549,US,MI,325
56271,US,58554,US,MI,342
56271,US,58561,US,MI,313
56271,US,58562,US,MI,429
56271,US,58563,US,MI,369
56271,US,58575,US,MI,395
56271,US,58579,US,MI,359
56271,US,58601,US,MI,433
56271,US,58602,US,MI,433
56271,US,58620,US,MI,488
56271,US,58622,US,MI,454
56271,US,58623,US,MI,424
56271,US,58630,US,MI,424
56271,US,58631,US,MI,390
56271,US,58636,US,MI,445
56271,US,58639,US,MI,383
56271,US,58640,US,MI,470
56271,US,58646,US,MI,445
56271,US,58647,US,MI,458
56271,US,58649,US,MI,401
56271,US,58650,US,MI,460
56271,US,58652,US,MI,411
56271,US,58653,US,MI,411
56271,US,58655,US,MI,445
56271,US,58656,US,MI,418
56271,US,58731,US,MI,433
56271,US,58759,US,MI,416
56271,US,58761,US,MI,457
56271,US,58765,US,MI,519
56271,US,58782,US,MI,476
56271,US,58795,US,MI,523
56271,US,58801,US,MI,564
56271,US,58833,US,MI,544
56271,US,58845,US,MI,552
56271,US,59034,US,MI,723
56271,US,59254,US,MI,608
56271,US,59324,US,MI,583
56334,US,55310,US,MI,79
56334,US,55350,US,MI,86
56334,US,56222,US,MI,69
56334,US,56237,US,MI,94
56334,US,56271,US,MI,43
56334,US,56281,US,MI,68
56334,US,56312,US,MI,24
56334,US,56334,US,MI,10
56334,US,56385,US,MI,10
56361,US,56361,US,MI,10
56378,US,56378,US,MI,10
56440,US,56440,US,MI,10
56517,US,56517,US,MI,10
56517,US,56540,US,MI,12
56517,US,56542,US,MI,57
56517,US,56585,US,MI,44
56517,US,56646,US,MI,69
56517,US,56673,US,MI,155
56517,US,56686,US,MI,161
56517,US,56710,US,MI,59
56517,US,56716,US,MI,18
56517,US,56728,US,MI,90
56517,US,56748,US,MI,51
56517,US,58243,US,MI,102
56517,US,58445,US,MI,165
56585,US,55056,US,MI,228
56585,US,55069,US,MI,287
56585,US,55309,US,MI,195
56585,US,55350,US,MI,223
56585,US,55371,US,MI,197
56585,US,55726,US,MI,214
56585,US,56325,US,MI,150
56585,US,56339,US,MI,105
56585,US,56347,US,MI,118
56585,US,56358,US,MI,209
56585,US,56361,US,MI,94
56585,US,56378,US,MI,141
56585,US,56440,US,MI,106
56585,US,56470,US,MI,74
56585,US,56482,US,MI,80
56585,US,56511,US,MI,28
56585,US,56514,US,MI,39
56585,US,56519,US,MI,19
56585,US,56521,US,MI,36
56585,US,56540,US,MI,32
56585,US,56542,US,MI,68
56585,US,56546,US,MI,51
56585,US,56572,US,MI,47
56585,US,56573,US,MI,56
56585,US,56579,US,MI,51
56585,US,56585,US,MI,10
56585,US,56621,US,MI,76
56585,US,56634,US,MI,88
56585,US,56646,US,MI,89
56585,US,56686,US,MI,179
56585,US,56710,US,MI,97
56585,US,56713,US,MI,96
56585,US,56716,US,MI,58
56585,US,56725,US,MI,94
56585,US,56726,US,MI,116
56585,US,56727,US,MI,113
56585,US,56738,US,MI,93
56585,US,56744,US,MI,105
56585,US,58035,US,MI,78
56585,US,58041,US,MI,103
56585,US,58048,US,MI,81
56585,US,58056,US,MI,117
56585,US,58201,US,MI,83
56585,US,58218,US,MI,73
56585,US,58230,US,MI,102
56585,US,58271,US,MI,157
56585,US,58274,US,MI,78
56585,US,58275,US,MI,79
56585,US,58324,US,MI,204
56585,US,58352,US,MI,210
56585,US,58401,US,MI,132
56585,US,58433,US,MI,170
56585,US,58444,US,MI,227
56585,US,58533,US,MI,317
56585,US,58544,US,MI,232
56585,US,58561,US,MI,207
56585,US,58601,US,MI,327
56585,US,58730,US,MI,414
56585,US,58844,US,MI,449
56585,US,59532,US,MI,752
56585,US,82501,US,MI,892
56673,US,56673,US,MI,10
57005,US,35005,US,MI,1118
57005,US,35543,US,MI,1020
57005,US,36049,US,MI,1263
57005,US,47524,US,MI,774
57005,US,49128,US,MI,641
57005,US,49327,US,MI,772
57005,US,50424,US,MI,153
57005,US,50428,US,MI,204
57005,US,50456,US,MI,195
57005,US,50465,US,MI,148
57005,US,50536,US,MI,129
57005,US,50556,US,MI,147
57005,US,50602,US,MI,262
57005,US,50854,US,MI,319
57005,US,51020,US,MI,152
57005,US,51023,US,MI,54
57005,US,51040,US,MI,136
57005,US,51046,US,MI,92
57005,US,51054,US,MI,106
57005,US,51230,US,MI,30
57005,US,51232,US,MI,80
57005,US,51235,US,MI,49
57005,US,51237,US,MI,51
57005,US,51239,US,MI,55
57005,US,51241,US,MI,15
57005,US,51246,US,MI,36
57005,US,51247,US,MI,40
57005,US,51248,US,MI,86
57005,US,51334,US,MI,105
57005,US,51338,US,MI,103
57005,US,51345,US,MI,80
57005,US,51363,US,MI,98
57005,US,51442,US,MI,175
57005,US,51523,US,MI,143
57005,US,51551,US,MI,226
57005,US,51566,US,MI,244
57005,US,52544,US,MI,382
57005,US,53001,US,MI,476
57005,US,54467,US,MI,394
57005,US,55329,US,MI,212
57005,US,55335,US,MI,155
57005,US,55338,US,MI,184
57005,US,55924,US,MI,207
57005,US,55939,US,MI,243
57005,US,55973,US,MI,205
57005,US,56010,US,MI,145
57005,US,56013,US,MI,128
57005,US,56031,US,MI,110
57005,US,56033,US,MI,140
57005,US,56051,US,MI,155
57005,US,56062,US,MI,123
57005,US,56087,US,MI,116
57005,US,56098,US,MI,136
57005,US,56110,US,MI,35
57005,US,56113,US,MI,70
57005,US,56115,US,MI,69
57005,US,56116,US,MI,10
57005,US,56118,US,MI,86
57005,US,56119,US,MI,59
57005,US,56122,US,MI,55
57005,US,56128,US,MI,42
57005,US,56129,US,MI,47
57005,US,56131,US,MI,68
57005,US,56134,US,MI,30
57005,US,56137,US,MI,69
57005,US,56138,US,MI,19
57005,US,56139,US,MI,47
57005,US,56140,US,MI,31
57005,US,56141,US,MI,63
57005,US,56143,US,MI,83
57005,US,56144,US,MI,26
57005,US,56150,US,MI,75
57005,US,56151,US,MI,59
57005,US,56152,US,MI,114
57005,US,56153,US,MI,53
57005,US,56155,US,MI,42
57005,US,56156,US,MI,21
57005,US,56158,US,MI,27
57005,US,56159,US,MI,93
57005,US,56161,US,MI,70
57005,US,56164,US,MI,46
57005,US,56165,US,MI,57
57005,US,56168,US,MI,43
57005,US,56169,US,MI,68
57005,US,56170,US,MI,55
57005,US,56172,US,MI,69
57005,US,56173,US,MI,24
57005,US,56174,US,MI,105
57005,US,56175,US,MI,82
57005,US,56177,US,MI,37
57005,US,56180,US,MI,89
57005,US,56183,US,MI,91
57005,US,56185,US,MI,48
57005,US,56186,US,MI,49
57005,US,56187,US,MI,54
57005,US,56201,US,MI,177
57005,US,56207,US,MI,178
57005,US,56209,US,MI,189
57005,US,56215,US,MI,156
57005,US,56218,US,MI,113
57005,US,56220,US,MI,88
57005,US,56222,US,MI,128
57005,US,56229,US,MI,96
57005,US,56237,US,MI,108
57005,US,56239,US,MI,89
57005,US,56241,US,MI,111
57005,US,56243,US,MI,193
57005,US,56244,US,MI,160
57005,US,56256,US,MI,110
57005,US,56257,US,MI,125
