locationId,locationName,locationOwnerName,locationOwnerId,locationOwnerSalesforceId,latitude,longitude,inboundModes,outboundModes,servingCarriers,locationGroups,mileageZips,address,city,stateOrProvince,zipCode,country,splc,stationName,occupantLabels,occupantId,occupantPartyId,occupantPartySalesforceId,occupantPartyName,competingStates,logisticsProductGroupName,storageQty
"""fd303531-595f-4158-a757-085adf7608e5""","""MIDLAND MARKETING-PLAINVILLE""","""MIDLAND MARKETING COOP INC.""","""7335""","""0017000000yIUudAAG""",39.228,-99.3072,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67663""]","""101 S CEMETERY RD""","""PLAINVILLE""","""KS""","""67663""","""US""",null,null,"[""Customer""]","""0337979c-b1da-41ec-a3d3-6e9d5d877ae6""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""AMMONIA""",0
"""fd303531-595f-4158-a757-085adf7608e5""","""MIDLAND MARKETING-PLAINVILLE""","""MIDLAND MARKETING COOP INC.""","""7335""","""0017000000yIUudAAG""",39.228,-99.3072,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67663""]","""101 S CEMETERY RD""","""PLAINVILLE""","""KS""","""67663""","""US""",null,null,"[""Customer""]","""0337979c-b1da-41ec-a3d3-6e9d5d877ae6""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""UAN""",0
"""9519eae3-ea5b-4d9f-ad8a-471101a6e7ba""","""MIDLAND MARKETING-ZURICH""","""MIDLAND MARKETING COOP INC.""","""7335""","""0017000000yIUudAAG""",39.194596,-99.172757,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67663""]","""406 MAIN""","""ZURICH""","""KS""","""67663""","""US""",null,null,"[""Customer""]","""82aaf3bc-71f7-4ef9-afad-e080463fb73f""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""AMMONIA""",0
"""9519eae3-ea5b-4d9f-ad8a-471101a6e7ba""","""MIDLAND MARKETING-ZURICH""","""MIDLAND MARKETING COOP INC.""","""7335""","""0017000000yIUudAAG""",39.194596,-99.172757,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67663""]","""406 MAIN""","""ZURICH""","""KS""","""67663""","""US""",null,null,"[""Customer""]","""82aaf3bc-71f7-4ef9-afad-e080463fb73f""","""47727""","""0017000000yIUl7AAG""","""Winfield Solutions LLC""",[],"""UAN""",0
"""93ebe18f-74f1-49c8-b909-02f3ac377489""","""MIDLOTHIAN TX- RR STATION""",null,null,null,32.47828,-96.99857,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""TX NE""]","[""76065""]","""""","""MIDLOTHIAN""","""TX""","""76065""","""US""","""667538000""","""MIDLOTHIAN, TX""","[""Customer""]","""a7941a57-544f-41e9-b498-0025f863c6fd""",null,null,null,[],"""METHANOL""",0
"""964bc4b9-83bf-4125-8eee-3c5debace45d""","""MIDSTATE FERTILIZER REDMOND, OR""",null,null,null,44.268416,-121.1686683,"[""TRUCK"", ""RAIL""]","[""RAIL"", ""TRUCK""]","[""UP""]","[""OR E""]","[""97756""]","""120 SW GLACIER AVE""","""REDMOND""","""OR""","""97756""","""US""","""855318000""","""REDMOND, OR""","[""Customer""]","""9f11f52a-f390-4eab-8d1d-ce9d9d9fff53""",null,null,null,[],"""UREA""",0
"""3267c93e-e1af-4766-8ca9-8a9df648258b""","""MIDVALLEY DROP WESTLEY, CA""",null,null,null,37.5494672,-121.199244,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""UP""]",[],"[""95387""]","""8700 HWY 33""","""WESTLEY""","""CA""","""95387""","""US""","""875868000""","""WESTLEY, CA""","[""Customer""]","""9350890e-bc89-48e8-82c8-64e2f83d9fb2""",null,null,null,[],"""UREA""",0
"""460d2b38-61e6-4d73-be11-37f2c5205a34""","""MIDWAY COOP OSBORNE, KS""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.4505333,-98.6970425,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""UP""]","[""KS NW""]","[""67473""]","""210 HARRISON ST""","""OSBORNE""","""KS""","""67473""","""US""","""583950000""","""OSBORNE, KS""","[""Customer""]","""d26fecbc-00ea-48e6-ba38-a980a7b52ec9""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""DAP""",0
"""460d2b38-61e6-4d73-be11-37f2c5205a34""","""MIDWAY COOP OSBORNE, KS""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.4505333,-98.6970425,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""UP""]","[""KS NW""]","[""67473""]","""210 HARRISON ST""","""OSBORNE""","""KS""","""67473""","""US""","""583950000""","""OSBORNE, KS""","[""Customer""]","""d26fecbc-00ea-48e6-ba38-a980a7b52ec9""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""MAP""",0
"""460d2b38-61e6-4d73-be11-37f2c5205a34""","""MIDWAY COOP OSBORNE, KS""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.4505333,-98.6970425,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""UP""]","[""KS NW""]","[""67473""]","""210 HARRISON ST""","""OSBORNE""","""KS""","""67473""","""US""","""583950000""","""OSBORNE, KS""","[""Customer""]","""d26fecbc-00ea-48e6-ba38-a980a7b52ec9""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""AMMONIA""",0
"""460d2b38-61e6-4d73-be11-37f2c5205a34""","""MIDWAY COOP OSBORNE, KS""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.4505333,-98.6970425,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""UP""]","[""KS NW""]","[""67473""]","""210 HARRISON ST""","""OSBORNE""","""KS""","""67473""","""US""","""583950000""","""OSBORNE, KS""","[""Customer""]","""d26fecbc-00ea-48e6-ba38-a980a7b52ec9""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""1cea8315-885f-40ac-b22e-7583dafb99f3""","""MIDWAY COOP-LEBANON""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.8151,-98.5665,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""66952""]","""1409 2V RD""","""LEBANON""","""KS""","""66952""","""US""",null,null,"[""Customer""]","""f580803b-9555-4c77-a23e-6185e4de4d41""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""AMMONIA""",0
"""1cea8315-885f-40ac-b22e-7583dafb99f3""","""MIDWAY COOP-LEBANON""","""Midway Co-Op Association""","""75167""","""0017000000yIQnaAAG""",39.8151,-98.5665,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""66952""]","""1409 2V RD""","""LEBANON""","""KS""","""66952""","""US""",null,null,"[""Customer""]","""f580803b-9555-4c77-a23e-6185e4de4d41""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""a040c565-73d0-4cc5-ba19-47f3af9c9836""","""MIDWAY COOPERATIVE-ALTON""",null,null,null,39.470592,-98.947803,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67623""]","""306 MILL ST""","""ALTON""","""KS""","""67623""","""US""",null,null,"[""Customer""]","""75a398f3-1b29-4bf9-94d9-3b04d92bb410""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""AMMONIA""",0
"""a040c565-73d0-4cc5-ba19-47f3af9c9836""","""MIDWAY COOPERATIVE-ALTON""",null,null,null,39.470592,-98.947803,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67623""]","""306 MILL ST""","""ALTON""","""KS""","""67623""","""US""",null,null,"[""Customer""]","""75a398f3-1b29-4bf9-94d9-3b04d92bb410""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""a040c565-73d0-4cc5-ba19-47f3af9c9836""","""MIDWAY COOPERATIVE-ALTON""",null,null,null,39.470592,-98.947803,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67623""]","""306 MILL ST""","""ALTON""","""KS""","""67623""","""US""",null,null,"[""Customer""]","""75a398f3-1b29-4bf9-94d9-3b04d92bb410""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""MAP""",0
"""890020d9-a497-4951-9518-1f4f7d4ed760""","""MIDWAY COOPERATIVE-BURR OAK""",null,null,null,39.867843,-98.3057402,"[""TRUCK""]","[""TRUCK""]",[],"[""KS N""]","[""66936""]","""426 MAIN ST""","""BURR OAK""","""KS""","""66936""","""US""",null,null,"[""Customer""]","""b9670737-e954-4a13-baa7-3cdd63970d96""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""afc0f5bb-bd0a-4725-8ada-8bacf7413900""","""MIDWAY COOPERATIVE-LURAY""",null,null,null,39.110951,-98.692531,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67649""]","""101 W OHIO ST""","""LURAY""","""KS""","""67649""","""US""",null,null,"[""Customer""]","""1791b74e-3462-478f-a003-1f302f9911f3""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""afc0f5bb-bd0a-4725-8ada-8bacf7413900""","""MIDWAY COOPERATIVE-LURAY""",null,null,null,39.110951,-98.692531,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67649""]","""101 W OHIO ST""","""LURAY""","""KS""","""67649""","""US""",null,null,"[""Customer""]","""1791b74e-3462-478f-a003-1f302f9911f3""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""AMMONIA""",0
"""8b5f8957-7ccc-4e67-bcb7-ffbad3399dff""","""MIDWAY COOPERATIVE-OSBORNE""",null,null,null,39.444102,-98.694096,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67473""]","""406 N 1ST ST""","""OSBORNE""","""KS""","""67473""","""US""",null,null,"[""Customer""]","""b464c8fd-918c-4fb3-b48e-ce67445180a5""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""AMMONIA""",0
"""8b5f8957-7ccc-4e67-bcb7-ffbad3399dff""","""MIDWAY COOPERATIVE-OSBORNE""",null,null,null,39.444102,-98.694096,"[""TRUCK""]","[""TRUCK""]",[],"[""KS NW""]","[""67473""]","""406 N 1ST ST""","""OSBORNE""","""KS""","""67473""","""US""",null,null,"[""Customer""]","""b464c8fd-918c-4fb3-b48e-ce67445180a5""","""75167""","""0017000000yIQnaAAG""","""Midway Co-Op Association""",[],"""UREA""",0
"""c14983b5-f3ba-49c9-8133-57451d1195ee""","""MIDWEST AGRICHEMICO-BLUE MOUNDS""","""Midwest Agri-Chemico Inc""","""8637""","""0017000000yIUucAAG""",43.007889,-89.830978,"[""TRUCK""]","[""TRUCK""]",[],"[""WI SW""]","[""53517""]","""10955 BLACKHAWK DR""","""BLUE MOUNDS""","""WI""","""53517""","""US""",null,null,"[""Customer""]","""b7085099-8767-4970-a6a9-d79dd06412a2""","""8637""","""0017000000yIUucAAG""","""Midwest Agri-Chemico Inc""",[],"""DRY""",250
"""c14983b5-f3ba-49c9-8133-57451d1195ee""","""MIDWEST AGRICHEMICO-BLUE MOUNDS""","""Midwest Agri-Chemico Inc""","""8637""","""0017000000yIUucAAG""",43.007889,-89.830978,"[""TRUCK""]","[""TRUCK""]",[],"[""WI SW""]","[""53517""]","""10955 BLACKHAWK DR""","""BLUE MOUNDS""","""WI""","""53517""","""US""",null,null,"[""Customer""]","""b7085099-8767-4970-a6a9-d79dd06412a2""","""8637""","""0017000000yIUucAAG""","""Midwest Agri-Chemico Inc""",[],"""SUPERU""",0
"""497b2fbf-93cb-4a80-81f5-bf72e4965808""","""MIDWEST COOPERATIVES-ONIDA""",null,null,null,44.705408,-100.072076,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""RCPE""]",[],"[""57564""]","""401 CEDAR AVE""","""ONIDA""","""SD""","""57564""","""US""","""525520000""","""ONIDA, SD""","[""Customer""]","""73d009ad-ea8b-4792-8266-c7e67483e2ea""","""74124""","""0017000000yIUVGAA4""","""CHS River Plains""",[],"""ATS""",0
"""497b2fbf-93cb-4a80-81f5-bf72e4965808""","""MIDWEST COOPERATIVES-ONIDA""",null,null,null,44.705408,-100.072076,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""RCPE""]",[],"[""57564""]","""401 CEDAR AVE""","""ONIDA""","""SD""","""57564""","""US""","""525520000""","""ONIDA, SD""","[""Customer""]","""73d009ad-ea8b-4792-8266-c7e67483e2ea""","""74124""","""0017000000yIUVGAA4""","""CHS River Plains""",[],"""UAN""",0
"""1387e0c0-ec64-4b5e-9468-745b71baad1c""","""MIDWEST FERTILIZER-DREXEL""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",38.479622,-94.611925,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""KCS""]","[""MO NW""]","[""64742""]","""123 W MAIN ST""","""DREXEL""","""MO""","""64742""","""US""","""569998000""","""DREXEL, MO""","[""Customer""]","""d2a563b8-3920-4eda-8a89-3a46aa7cc4cb""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""AMMONIA""",0
"""1387e0c0-ec64-4b5e-9468-745b71baad1c""","""MIDWEST FERTILIZER-DREXEL""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",38.479622,-94.611925,"[""TRUCK"", ""RAIL""]","[""TRUCK"", ""RAIL""]","[""KCS""]","[""MO NW""]","[""64742""]","""123 W MAIN ST""","""DREXEL""","""MO""","""64742""","""US""","""569998000""","""DREXEL, MO""","[""Customer""]","""d2a563b8-3920-4eda-8a89-3a46aa7cc4cb""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""DAP""",0
"""03578556-5e76-40f3-9174-e52ff1f1ec08""","""MIDWEST FERTILIZER-HARWOOD""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.9561,-94.1543,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64750""]","""172 S BROWN ST PO BOX 37""","""HARWOOD""","""MO""","""64750""","""US""",null,null,"[""Customer""]","""d9453bb2-3315-4d8b-80c6-8571be25f273""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""UREA""",0
"""028a898f-1e20-4326-b69b-abc66f4b3ac2""","""MIDWEST FERTILIZER-JASPER""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.3247,-94.3138,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64755""]",null,"""JASPER""","""MO""","""64755""","""US""",null,null,"[""Customer""]","""8658cca5-2c2a-4c9e-a812-297019af8b36""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""AMMONIA""",0
"""92ec4ac4-6526-4809-b8d7-4b764fbdc2f9""","""MIDWEST FERTILIZER-METZ""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.997681,-94.44342,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64765""]","""154 S MAIN ST""","""METZ""","""MO""","""64765""","""US""",null,null,"[""Customer""]","""bcf5f71c-66e9-4b9c-962a-3e0ed61c89ee""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""AMMONIA""",0
"""92ec4ac4-6526-4809-b8d7-4b764fbdc2f9""","""MIDWEST FERTILIZER-METZ""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.997681,-94.44342,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64765""]","""154 S MAIN ST""","""METZ""","""MO""","""64765""","""US""",null,null,"[""Customer""]","""bcf5f71c-66e9-4b9c-962a-3e0ed61c89ee""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""UREA""",0
"""92ec4ac4-6526-4809-b8d7-4b764fbdc2f9""","""MIDWEST FERTILIZER-METZ""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.997681,-94.44342,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64765""]","""154 S MAIN ST""","""METZ""","""MO""","""64765""","""US""",null,null,"[""Customer""]","""bcf5f71c-66e9-4b9c-962a-3e0ed61c89ee""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""DAP""",0
"""e1ffb64d-c8ec-4102-a37c-1688ea650262""","""MIDWEST FERTILIZER-SHELDON""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.6611,-94.3011,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64784""]","""312 N HWY 71""","""SHELDON""","""MO""","""64784""","""US""",null,null,"[""Customer""]","""776a0cac-a24e-470d-98df-e9b813a3175f""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""UREA""",0
"""e1ffb64d-c8ec-4102-a37c-1688ea650262""","""MIDWEST FERTILIZER-SHELDON""","""Mid-West Fertilizer LLC""","""8628""","""0017000000yIUufAAG""",37.6611,-94.3011,"[""TRUCK""]","[""TRUCK""]",[],"[""MO SW""]","[""64784""]","""312 N HWY 71""","""SHELDON""","""MO""","""64784""","""US""",null,null,"[""Customer""]","""776a0cac-a24e-470d-98df-e9b813a3175f""","""8628""","""0017000000yIUufAAG""","""Mid-West Fertilizer LLC""",[],"""AMMONIA""",0
"""c742aea2-24e8-4879-9232-dc9690c42ddf""","""MIDWEST OIL SIOUX FALLS, SD""",null,null,null,43.547948,-96.7189102,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""BNSF""]",[],"[""57103""]","""615 E 8TH ST""","""SIOUX FALLS""","""SD""","""57103""","""US""","""527180000""","""SIOUX FALLS, SD""","[""Customer""]","""0621575d-d269-472d-a8a2-1a3964503f5d""",null,null,null,[],"""DEF""",0
"""2c7c8747-9cf6-4ea1-9346-cda1de224579""","""MIDWEST PMS-FORT MORGAN""",null,null,null,40.247658,-103.793953,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""CO E""]","[""80701""]","""100 GRANT ST""","""FORT MORGAN""","""CO""","""80701""","""US""","""743850000""","""FORT MORGAN, CO""","[""Customer""]","""6dc50aa7-4775-4dbc-90cc-3f82939a78f6""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UAN""",null
"""2c7c8747-9cf6-4ea1-9346-cda1de224579""","""MIDWEST PMS-FORT MORGAN""",null,null,null,40.247658,-103.793953,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""CO E""]","[""80701""]","""100 GRANT ST""","""FORT MORGAN""","""CO""","""80701""","""US""","""743850000""","""FT MORGAN, CO""","[""Customer""]","""6dc50aa7-4775-4dbc-90cc-3f82939a78f6""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UAN""",null
"""2c7c8747-9cf6-4ea1-9346-cda1de224579""","""MIDWEST PMS-FORT MORGAN""",null,null,null,40.247658,-103.793953,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""CO E""]","[""80701""]","""100 GRANT ST""","""FORT MORGAN""","""CO""","""80701""","""US""","""743850000""","""FORT MORGAN, CO""","[""Customer""]","""6dc50aa7-4775-4dbc-90cc-3f82939a78f6""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""2c7c8747-9cf6-4ea1-9346-cda1de224579""","""MIDWEST PMS-FORT MORGAN""",null,null,null,40.247658,-103.793953,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""CO E""]","[""80701""]","""100 GRANT ST""","""FORT MORGAN""","""CO""","""80701""","""US""","""743850000""","""FT MORGAN, CO""","[""Customer""]","""6dc50aa7-4775-4dbc-90cc-3f82939a78f6""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""7bebafcd-14f3-44f6-9f86-b859b3772663""","""MIDWEST PMS-GARDEN CITY""",null,null,null,37.974299,-100.923151,"[""RAIL"", ""TRUCK""]","[""TRUCK"", ""RAIL""]","[""GCW""]","[""KS SW""]","[""67846""]","""985 N ANDERSON RD""","""GARDEN CITY""","""KS""","""67846""","""US""","""598184000""","""QUINBY, KS""","[""Customer""]","""3699571b-2c43-4383-a777-ceb9baa5f484""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""867fd7f9-2c39-4180-be14-bf703a504f16""","""MIDWEST PMS-HEREFORD""",null,null,null,34.8150622,-102.3977036,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""TX NW""]","[""79045""]","""CUSTOMER TRACK""","""HEREFORD""","""TX""","""79045""","""US""","""674275000""","""JOEL, TX""","[""Customer""]","""10dc36ef-659c-4cf4-bb29-44e41a6b9438""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""d4577722-f060-4302-b1c9-26d37a2a25af""","""MIDWEST PMS-MERRILL""",null,null,null,42.747505,-96.246582,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""IA NW""]","[""51038""]","""29286 C38""","""MERRILL""","""IA""","""51038""","""US""","""547253000""","""MERRILL, IA""","[""Customer""]","""2aa54355-1f88-4035-9605-5ab3593dff34""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""50ce7401-7347-4f00-9208-3c45aa81dc36""","""MIDWEST PMS-MINATARE""",null,null,null,41.8091217,-103.5033687,"[""RAIL""]","[""RAIL""]","[""BNSF""]","[""NE NW""]","[""69356""]","""ZTS 1401""","""MINATARE""","""NE""","""69356""","""US""","""556324000""","""MINATARE, NE""","[""Customer""]","""5ece7934-948b-49f6-bdb6-5bbbb4be139f""","""917983""","""0017000001NYl4RAAT""","""Agra Holdings LLC""",[],"""UREA""",0
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""UAN""",null
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO I/C, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""UAN""",null
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""HOMESTEAD, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""UAN""",null
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""WALBRIDGE, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""UAN""",null
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO LANG YARD, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""UAN""",null
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""METHANOL""",0
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO I/C, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""METHANOL""",0
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""HOMESTEAD, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""METHANOL""",0
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""WALBRIDGE, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""METHANOL""",0
"""a95734e8-b9dc-419f-8394-e4f7e8971cef""","""MIDWEST TERMINALS (TOLEDO)""",null,null,null,41.6417,-83.511,"[""RAIL""]","[""RAIL""]","[""CSXT"", ""NS"", ""AA"", ""CN""]",[],"[""43605""]","""3332 ST LAWRENCE DR""","""TOLEDO""","""OH""","""43605""","""US""","""343100000""","""TOLEDO LANG YARD, OH""","[""Customer""]","""4793184b-241d-4891-a9a1-28162b98b324""","""288709""","""0017000001KuqRMAAZ""","""Webb Chemical Services Corp""",[],"""METHANOL""",0
