origin_city_state,dest_city_state,comm,orig_city,orig_state,dest_city,dest_state
"ST LOUIS, MO","GRINNELL, KS",UREA,ST LOUIS,MO,GRINNELL,KS
"ST LOUIS, MO","GROVE, MT",MAP,ST LOUIS,MO,GROVE,MT
"ST LOUIS, MO","GROVE, MT",UREA,ST LOUIS,MO,GROVE,MT
"ST LOUIS, MO","GUYMON, OK",UREA,ST LOUIS,MO,GUYMON,OK
"ST LOUIS, MO","GWINNER, ND",UREA,ST LOUIS,MO,GWINNER,ND
"ST LOUIS, MO","HALSEY, OR",UREA,ST LOUIS,MO,HALSEY,OR
"ST LOUIS, MO","HAMBERG, ND",UREA,ST LOUIS,MO,HAMBERG,ND
"ST LOUIS, MO","HAMER, ID",UREA,ST LOUIS,MO,HAMER,ID
"ST LOUIS, MO","HAMLET, IN",UREA,ST LOUIS,MO,HAMLET,IN
"ST LOUIS, MO","HAMLIN, SK",MAP,ST LOUIS,MO,HAMLIN,SK
"ST LOUIS, MO","HANLEY, SK",MAP,ST LOUIS,MO,HANLEY,SK
"ST LOUIS, MO","HANNAFORD, ND",MAP,ST LOUIS,MO,HANNAFORD,ND
"ST LOUIS, MO","HANNAFORD, ND",UREA,ST LOUIS,MO,HANNAFORD,ND
"ST LOUIS, MO","HANSEN, ID",MAP,ST LOUIS,MO,HANSEN,ID
"ST LOUIS, MO","HANSEN, ID",UREA,ST LOUIS,MO,HANSEN,ID
"ST LOUIS, MO","HARDIN, MO",MAP,ST LOUIS,MO,HARDIN,MO
"ST LOUIS, MO","HARDIN, MT",UREA,ST LOUIS,MO,HARDIN,MT
"ST LOUIS, MO","HARDY, IA",UREA,ST LOUIS,MO,HARDY,IA
"ST LOUIS, MO","HARRISBURG, OR",MAP,ST LOUIS,MO,HARRISBURG,OR
"ST LOUIS, MO","HARRISBURG, OR",UREA,ST LOUIS,MO,HARRISBURG,OR
"ST LOUIS, MO","HASTINGS, NE",UREA,ST LOUIS,MO,HASTINGS,NE
"ST LOUIS, MO","HAYLAND, NE",MAP,ST LOUIS,MO,HAYLAND,NE
"ST LOUIS, MO","HAZELTON, ID",MAP,ST LOUIS,MO,HAZELTON,ID
"ST LOUIS, MO","HAZELTON, ID",UREA,ST LOUIS,MO,HAZELTON,ID
"ST LOUIS, MO","HEMINGFORD, NE",UREA,ST LOUIS,MO,HEMINGFORD,NE
"ST LOUIS, MO","HEMLOCK, MI",UREA,ST LOUIS,MO,HEMLOCK,MI
"ST LOUIS, MO","HERMAN, MN",MAP,ST LOUIS,MO,HERMAN,MN
"ST LOUIS, MO","HERMISTON, OR",UREA,ST LOUIS,MO,HERMISTON,OR
"ST LOUIS, MO","HERSHEY, NE",UREA,ST LOUIS,MO,HERSHEY,NE
"ST LOUIS, MO","HESPER, MT",UREA,ST LOUIS,MO,HESPER,MT
"ST LOUIS, MO","HINGHAM, MT",UREA,ST LOUIS,MO,HINGHAM,MT
"ST LOUIS, MO","HINKLE, OR",UREA,ST LOUIS,MO,HINKLE,OR
"ST LOUIS, MO","HOLDREGE, NE",UREA,ST LOUIS,MO,HOLDREGE,NE
"ST LOUIS, MO","HOLLOWAY, MN",MAP,ST LOUIS,MO,HOLLOWAY,MN
"ST LOUIS, MO","HOLLOWAY, MN",UREA,ST LOUIS,MO,HOLLOWAY,MN
"ST LOUIS, MO","HOPE, AR",UREA,ST LOUIS,MO,HOPE,AR
"ST LOUIS, MO","HOPE, MN",MAP,ST LOUIS,MO,HOPE,MN
"ST LOUIS, MO","HOPMERE, OR",UREA,ST LOUIS,MO,HOPMERE,OR
"ST LOUIS, MO","HUNTSMAN, NE",UREA,ST LOUIS,MO,HUNTSMAN,NE
"ST LOUIS, MO","HUTCHINSON, KS",MAP,ST LOUIS,MO,HUTCHINSON,KS
"ST LOUIS, MO","HUTCHINSON, KS",UREA,ST LOUIS,MO,HUTCHINSON,KS
"ST LOUIS, MO","HYSHAM, MT",UREA,ST LOUIS,MO,HYSHAM,MT
"ST LOUIS, MO","IDABEL, OK",UREA,ST LOUIS,MO,IDABEL,OK
"ST LOUIS, MO","IDAHO FALLS, ID",MAP,ST LOUIS,MO,IDAHO FALLS,ID
"ST LOUIS, MO","IDAHO FALLS, ID",UREA,ST LOUIS,MO,IDAHO FALLS,ID
"ST LOUIS, MO","IMPERIAL, CA",MAP,ST LOUIS,MO,IMPERIAL,CA
"ST LOUIS, MO","IMPERIAL, CA",UREA,ST LOUIS,MO,IMPERIAL,CA
"ST LOUIS, MO","INDEPENDENCE, OR",UREA,ST LOUIS,MO,INDEPENDENCE,OR
"ST LOUIS, MO","INTERSTATE, ID",UREA,ST LOUIS,MO,INTERSTATE,ID
"ST LOUIS, MO","ISLAND PARK, IA",MAP,ST LOUIS,MO,ISLAND PARK,IA
"ST LOUIS, MO","ISLAND PARK, IA",UREA,ST LOUIS,MO,ISLAND PARK,IA
"ST LOUIS, MO","JAMESTOWN, ND",MAP,ST LOUIS,MO,JAMESTOWN,ND
"ST LOUIS, MO","JAMESTOWN, ND",UREA,ST LOUIS,MO,JAMESTOWN,ND
"ST LOUIS, MO","JANESVILLE, WI",UREA,ST LOUIS,MO,JANESVILLE,WI
"ST LOUIS, MO","JANSEN, NE",MAP,ST LOUIS,MO,JANSEN,NE
"ST LOUIS, MO","JEFFERSON, OR",UREA,ST LOUIS,MO,JEFFERSON,OR
"ST LOUIS, MO","JEFFERSONVILLE, IN",UREA,ST LOUIS,MO,JEFFERSONVILLE,IN
"ST LOUIS, MO","JOHNSON CREEK, WI",MAP,ST LOUIS,MO,JOHNSON CREEK,WI
"ST LOUIS, MO","JOICE, IA",UREA,ST LOUIS,MO,JOICE,IA
"ST LOUIS, MO","KANAWHA, IA",UREA,ST LOUIS,MO,KANAWHA,IA
"ST LOUIS, MO","KANSAS CITY, MO",UREA,ST LOUIS,MO,KANSAS CITY,MO
"ST LOUIS, MO","KELSEY, AB",UREA,ST LOUIS,MO,KELSEY,AB
"ST LOUIS, MO","KENNEBEC, SD",MAP,ST LOUIS,MO,KENNEBEC,SD
"ST LOUIS, MO","KENNEBEC, SD",UREA,ST LOUIS,MO,KENNEBEC,SD
"ST LOUIS, MO","KERSHAW, MT",UREA,ST LOUIS,MO,KERSHAW,MT
"ST LOUIS, MO","KIMBALL, SD",MAP,ST LOUIS,MO,KIMBALL,SD
"ST LOUIS, MO","KIMBALL, SD",UREA,ST LOUIS,MO,KIMBALL,SD
"ST LOUIS, MO","KIMBERLY, ID",MAP,ST LOUIS,MO,KIMBERLY,ID
"ST LOUIS, MO","KIMBERLY, ID",UREA,ST LOUIS,MO,KIMBERLY,ID
"ST LOUIS, MO","KINDRED, ND",MAP,ST LOUIS,MO,KINDRED,ND
"ST LOUIS, MO","KINDRED, ND",UREA,ST LOUIS,MO,KINDRED,ND
"ST LOUIS, MO","KING CITY, CA",UREA,ST LOUIS,MO,KING CITY,CA
"ST LOUIS, MO","KINGS PARK, CA",UREA,ST LOUIS,MO,KINGS PARK,CA
"ST LOUIS, MO","LA SALLE, CO",UREA,ST LOUIS,MO,LA SALLE,CO
"ST LOUIS, MO","LAKE ODESSA, MI",UREA,ST LOUIS,MO,LAKE ODESSA,MI
"ST LOUIS, MO","LAKOTA, ND",MAP,ST LOUIS,MO,LAKOTA,ND
"ST LOUIS, MO","LAKOTA, ND",UREA,ST LOUIS,MO,LAKOTA,ND
"ST LOUIS, MO","LANCASTER, KS",UREA,ST LOUIS,MO,LANCASTER,KS
"ST LOUIS, MO","LANGDON, ND",UREA,ST LOUIS,MO,LANGDON,ND
"ST LOUIS, MO","LATHROP, CA",UREA,ST LOUIS,MO,LATHROP,CA
"ST LOUIS, MO","LEBANON, WI",UREA,ST LOUIS,MO,LEBANON,WI
"ST LOUIS, MO","LEGACY, AB",UREA,ST LOUIS,MO,LEGACY,AB
"ST LOUIS, MO","LEMMON, SD",MAP,ST LOUIS,MO,LEMMON,SD
"ST LOUIS, MO","LEMMON, SD",UREA,ST LOUIS,MO,LEMMON,SD
"ST LOUIS, MO","LETELLIER, MB",MAP,ST LOUIS,MO,LETELLIER,MB
"ST LOUIS, MO","LEXINGTON, NE",UREA,ST LOUIS,MO,LEXINGTON,NE
"ST LOUIS, MO","LILYFIELD, MB",MAP,ST LOUIS,MO,LILYFIELD,MB
"ST LOUIS, MO","LILYFIELD, MB",UREA,ST LOUIS,MO,LILYFIELD,MB
"ST LOUIS, MO","LOCKWOOD, MT",MAP,ST LOUIS,MO,LOCKWOOD,MT
"ST LOUIS, MO","LOCKWOOD, MT",UREA,ST LOUIS,MO,LOCKWOOD,MT
"ST LOUIS, MO","LOGANSPORT, IN",UREA,ST LOUIS,MO,LOGANSPORT,IN
"ST LOUIS, MO","LOOGOOTEE, IN",UREA,ST LOUIS,MO,LOOGOOTEE,IN
"ST LOUIS, MO","LOOMIS, NE",MAP,ST LOUIS,MO,LOOMIS,NE
"ST LOUIS, MO","LOOMIS, NE",UREA,ST LOUIS,MO,LOOMIS,NE
"ST LOUIS, MO","LOWVILLE, NY",UREA,ST LOUIS,MO,LOWVILLE,NY
"ST LOUIS, MO","LUCERNE, CO",UREA,ST LOUIS,MO,LUCERNE,CO
"ST LOUIS, MO","LUXEMBURG, WI",UREA,ST LOUIS,MO,LUXEMBURG,WI
"ST LOUIS, MO","MACON, MT",MAP,ST LOUIS,MO,MACON,MT
"ST LOUIS, MO","MACON, MT",UREA,ST LOUIS,MO,MACON,MT
"ST LOUIS, MO","MADELIA, MN",UREA,ST LOUIS,MO,MADELIA,MN
"ST LOUIS, MO","MADISON, MN",UREA,ST LOUIS,MO,MADISON,MN
"ST LOUIS, MO","MADISON, NE",MAP,ST LOUIS,MO,MADISON,NE
"ST LOUIS, MO","MADISON, SD",MAP,ST LOUIS,MO,MADISON,SD
"ST LOUIS, MO","MADISON, SD",UREA,ST LOUIS,MO,MADISON,SD
"ST LOUIS, MO","MADRAS, OR",MAP,ST LOUIS,MO,MADRAS,OR
"ST LOUIS, MO","MADRAS, OR",UREA,ST LOUIS,MO,MADRAS,OR
"ST LOUIS, MO","MAGNOLIA, MN",UREA,ST LOUIS,MO,MAGNOLIA,MN
"ST LOUIS, MO","MAKWA, MB",MAP,ST LOUIS,MO,MAKWA,MB
"ST LOUIS, MO","MAKWA, MB",UREA,ST LOUIS,MO,MAKWA,MB
"ST LOUIS, MO","MALONE, OR",MAP,ST LOUIS,MO,MALONE,OR
"ST LOUIS, MO","MALONE, OR",UREA,ST LOUIS,MO,MALONE,OR
"ST LOUIS, MO","MANKATO, MN",MAP,ST LOUIS,MO,MANKATO,MN
"ST LOUIS, MO","MARBLE ROCK, IA",MAP,ST LOUIS,MO,MARBLE ROCK,IA
"ST LOUIS, MO","MARION, SD",MAP,ST LOUIS,MO,MARION,SD
"ST LOUIS, MO","MARION, SD",UREA,ST LOUIS,MO,MARION,SD
"ST LOUIS, MO","MARNA, MN",UREA,ST LOUIS,MO,MARNA,MN
"ST LOUIS, MO","MAUMEE, OH",UREA,ST LOUIS,MO,MAUMEE,OH
"ST LOUIS, MO","MCLAUGHLIN, SD",MAP,ST LOUIS,MO,MCLAUGHLIN,SD
"ST LOUIS, MO","MCLAUGHLIN, SD",UREA,ST LOUIS,MO,MCLAUGHLIN,SD
"ST LOUIS, MO","MEDFORD, OK",MAP,ST LOUIS,MO,MEDFORD,OK
"ST LOUIS, MO","MELLETTE, SD",UREA,ST LOUIS,MO,MELLETTE,SD
"ST LOUIS, MO","MENAN, ID",MAP,ST LOUIS,MO,MENAN,ID
"ST LOUIS, MO","MENAN, ID",UREA,ST LOUIS,MO,MENAN,ID
"ST LOUIS, MO","MENTONE, IN",UREA,ST LOUIS,MO,MENTONE,IN
"ST LOUIS, MO","MERRILL, OR",UREA,ST LOUIS,MO,MERRILL,OR
"ST LOUIS, MO","MERRILL, WI",UREA,ST LOUIS,MO,MERRILL,WI
"ST LOUIS, MO","MIDDLEPORT, NY",UREA,ST LOUIS,MO,MIDDLEPORT,NY
"ST LOUIS, MO","MIDDLETON, MI",UREA,ST LOUIS,MO,MIDDLETON,MI
"ST LOUIS, MO","MILES CITY, MT",UREA,ST LOUIS,MO,MILES CITY,MT
"ST LOUIS, MO","MILFORD, UT",MAP,ST LOUIS,MO,MILFORD,UT
"ST LOUIS, MO","MILFORD, UT",UREA,ST LOUIS,MO,MILFORD,UT
"ST LOUIS, MO","MILTON, ND",MAP,ST LOUIS,MO,MILTON,ND
"ST LOUIS, MO","MILTON, ND",UREA,ST LOUIS,MO,MILTON,ND
"ST LOUIS, MO","MILWAUKEE, WI",UREA,ST LOUIS,MO,MILWAUKEE,WI
"ST LOUIS, MO","MINGO, KS",MAP,ST LOUIS,MO,MINGO,KS
"ST LOUIS, MO","MINIDOKA, ID",MAP,ST LOUIS,MO,MINIDOKA,ID
"ST LOUIS, MO","MINIDOKA, ID",UREA,ST LOUIS,MO,MINIDOKA,ID
"ST LOUIS, MO","MINOT, ND",UREA,ST LOUIS,MO,MINOT,ND
"ST LOUIS, MO","MITCHELL, ID",UREA,ST LOUIS,MO,MITCHELL,ID
"ST LOUIS, MO","MITCHELL, SD",MAP,ST LOUIS,MO,MITCHELL,SD
"ST LOUIS, MO","MITCHELL, SD",UREA,ST LOUIS,MO,MITCHELL,SD
"ST LOUIS, MO","MODESTO, CA",MAP,ST LOUIS,MO,MODESTO,CA
"ST LOUIS, MO","MOLINE, MI",UREA,ST LOUIS,MO,MOLINE,MI
"ST LOUIS, MO","MONCURE, NC",UREA,ST LOUIS,MO,MONCURE,NC
"ST LOUIS, MO","MONON, IN",UREA,ST LOUIS,MO,MONON,IN
"ST LOUIS, MO","MONTAGUE, CA",UREA,ST LOUIS,MO,MONTAGUE,CA
"ST LOUIS, MO","MOOSE JAW, SK",MAP,ST LOUIS,MO,MOOSE JAW,SK
"ST LOUIS, MO","MOOSOMIN, SK",MAP,ST LOUIS,MO,MOOSOMIN,SK
"ST LOUIS, MO","MOOSOMIN, SK",UREA,ST LOUIS,MO,MOOSOMIN,SK
"ST LOUIS, MO","MORELAND, ID",MAP,ST LOUIS,MO,MORELAND,ID
"ST LOUIS, MO","MORELAND, ID",UREA,ST LOUIS,MO,MORELAND,ID
"ST LOUIS, MO","MOSES LAKE, WA",UREA,ST LOUIS,MO,MOSES LAKE,WA
"ST LOUIS, MO","MT ANGEL, OR",MAP,ST LOUIS,MO,MT ANGEL,OR
"ST LOUIS, MO","MT ANGEL, OR",UREA,ST LOUIS,MO,MT ANGEL,OR
"ST LOUIS, MO","MURDOCK, MN",MAP,ST LOUIS,MO,MURDOCK,MN
"ST LOUIS, MO","MURDOCK, MN",UREA,ST LOUIS,MO,MURDOCK,MN
"ST LOUIS, MO","MURTAUGH, ID",MAP,ST LOUIS,MO,MURTAUGH,ID
"ST LOUIS, MO","MURTAUGH, ID",UREA,ST LOUIS,MO,MURTAUGH,ID
"ST LOUIS, MO","NAMPA, ID",MAP,ST LOUIS,MO,NAMPA,ID
"ST LOUIS, MO","NAMPA, ID",UREA,ST LOUIS,MO,NAMPA,ID
"ST LOUIS, MO","NEBRASKA CITY, NE",MAP,ST LOUIS,MO,NEBRASKA CITY,NE
"ST LOUIS, MO","NEBRASKA CITY, NE",UREA,ST LOUIS,MO,NEBRASKA CITY,NE
"ST LOUIS, MO","NEVADA, IA",MAP,ST LOUIS,MO,NEVADA,IA
"ST LOUIS, MO","NEVADA, IA",UREA,ST LOUIS,MO,NEVADA,IA
"ST LOUIS, MO","NEW PLYMOUTH, ID",MAP,ST LOUIS,MO,NEW PLYMOUTH,ID
"ST LOUIS, MO","NEW PLYMOUTH, ID",UREA,ST LOUIS,MO,NEW PLYMOUTH,ID
"ST LOUIS, MO","NEW SHARON, IA",MAP,ST LOUIS,MO,NEW SHARON,IA
"ST LOUIS, MO","NILES, ND",UREA,ST LOUIS,MO,NILES,ND
"ST LOUIS, MO","NIVERVILLE, NY",UREA,ST LOUIS,MO,NIVERVILLE,NY
"ST LOUIS, MO","NORFOLK, NE",MAP,ST LOUIS,MO,NORFOLK,NE
"ST LOUIS, MO","NORTH LOUP, NE",MAP,ST LOUIS,MO,NORTH LOUP,NE
"ST LOUIS, MO","NORTH LOUP, NE",UREA,ST LOUIS,MO,NORTH LOUP,NE
"ST LOUIS, MO","NORTH TRANSCONA, MB",MAP,ST LOUIS,MO,NORTH TRANSCONA,MB
"ST LOUIS, MO","NORTHGATE, SK",MAP,ST LOUIS,MO,NORTHGATE,SK
"ST LOUIS, MO","NORTHGATE, SK",UREA,ST LOUIS,MO,NORTHGATE,SK
"ST LOUIS, MO","NORWALK, OH",UREA,ST LOUIS,MO,NORWALK,OH
"ST LOUIS, MO","OAKBLUFF, MB",MAP,ST LOUIS,MO,OAKBLUFF,MB
"ST LOUIS, MO","OAKES, ND",MAP,ST LOUIS,MO,OAKES,ND
"ST LOUIS, MO","OAKES, ND",UREA,ST LOUIS,MO,OAKES,ND
"ST LOUIS, MO","OAKLAND, NE",MAP,ST LOUIS,MO,OAKLAND,NE
"ST LOUIS, MO","OAKLAND, NE",UREA,ST LOUIS,MO,OAKLAND,NE
"ST LOUIS, MO","OAKTOWN, IN",UREA,ST LOUIS,MO,OAKTOWN,IN
"ST LOUIS, MO","OBAN, SK",MAP,ST LOUIS,MO,OBAN,SK
"ST LOUIS, MO","OBAN, SK",UREA,ST LOUIS,MO,OBAN,SK
"ST LOUIS, MO","OLATHE, CO",MAP,ST LOUIS,MO,OLATHE,CO
"ST LOUIS, MO","OMAHA, NE",UREA,ST LOUIS,MO,OMAHA,NE
"ST LOUIS, MO","ONIDA, SD",MAP,ST LOUIS,MO,ONIDA,SD
"ST LOUIS, MO","ONTARIO, OR",MAP,ST LOUIS,MO,ONTARIO,OR
"ST LOUIS, MO","ONTARIO, OR",UREA,ST LOUIS,MO,ONTARIO,OR
"ST LOUIS, MO","OSBORNE, KS",MAP,ST LOUIS,MO,OSBORNE,KS
"ST LOUIS, MO","OSGOOD, ID",MAP,ST LOUIS,MO,OSGOOD,ID
"ST LOUIS, MO","OSGOOD, ID",UREA,ST LOUIS,MO,OSGOOD,ID
"ST LOUIS, MO","OTTAWA, OH",MAP,ST LOUIS,MO,OTTAWA,OH
"ST LOUIS, MO","OTTOSEN, IA",MAP,ST LOUIS,MO,OTTOSEN,IA
"ST LOUIS, MO","OTTOSEN, IA",UREA,ST LOUIS,MO,OTTOSEN,IA
"ST LOUIS, MO","PADDINGTON, MB",MAP,ST LOUIS,MO,PADDINGTON,MB
"ST LOUIS, MO","PARMA, ID",UREA,ST LOUIS,MO,PARMA,ID
"ST LOUIS, MO","PARR, IN",UREA,ST LOUIS,MO,PARR,IN
"ST LOUIS, MO","PAUL, ID",MAP,ST LOUIS,MO,PAUL,ID
"ST LOUIS, MO","PAUL, ID",UREA,ST LOUIS,MO,PAUL,ID
"ST LOUIS, MO","PAYSON, UT",MAP,ST LOUIS,MO,PAYSON,UT
"ST LOUIS, MO","PAYSON, UT",UREA,ST LOUIS,MO,PAYSON,UT
"ST LOUIS, MO","PELLA, ID",MAP,ST LOUIS,MO,PELLA,ID
"ST LOUIS, MO","PELLA, ID",UREA,ST LOUIS,MO,PELLA,ID
"ST LOUIS, MO","PERHAM, MN",UREA,ST LOUIS,MO,PERHAM,MN
"ST LOUIS, MO","PHOENIX, AZ",UREA,ST LOUIS,MO,PHOENIX,AZ
"ST LOUIS, MO","PICKERING, IA",MAP,ST LOUIS,MO,PICKERING,IA
"ST LOUIS, MO","PIERRE, SD",MAP,ST LOUIS,MO,PIERRE,SD
"ST LOUIS, MO","PILLSBURY, ND",UREA,ST LOUIS,MO,PILLSBURY,ND
"ST LOUIS, MO","PINE BLUFFS, WY",UREA,ST LOUIS,MO,PINE BLUFFS,WY
"ST LOUIS, MO","PIONEER, IA",MAP,ST LOUIS,MO,PIONEER,IA
"ST LOUIS, MO","PLYMOUTH, WA",MAP,ST LOUIS,MO,PLYMOUTH,WA
"ST LOUIS, MO","PLYMOUTH, WA",UREA,ST LOUIS,MO,PLYMOUTH,WA
"ST LOUIS, MO","POCATELLO, ID",MAP,ST LOUIS,MO,POCATELLO,ID
"ST LOUIS, MO","PORT OF WILMA, WA",MAP,ST LOUIS,MO,PORT OF WILMA,WA
"ST LOUIS, MO","PORT OF WILMA, WA",UREA,ST LOUIS,MO,PORT OF WILMA,WA
"ST LOUIS, MO","POWELL, WY",MAP,ST LOUIS,MO,POWELL,WY
"ST LOUIS, MO","POWELL, WY",UREA,ST LOUIS,MO,POWELL,WY
"ST LOUIS, MO","PRAIRIE DU CHIEN, WI",MAP,ST LOUIS,MO,PRAIRIE DU CHIEN,WI
"ST LOUIS, MO","PRESTO, UT",UREA,ST LOUIS,MO,PRESTO,UT
"ST LOUIS, MO","PRESTON, ID",MAP,ST LOUIS,MO,PRESTON,ID
"ST LOUIS, MO","PRESTON, ID",UREA,ST LOUIS,MO,PRESTON,ID
"ST LOUIS, MO","PRINCE ALBERT, SK",MAP,ST LOUIS,MO,PRINCE ALBERT,SK
"ST LOUIS, MO","QUILL LAKE, SK",MAP,ST LOUIS,MO,QUILL LAKE,SK
"ST LOUIS, MO","RAKE, IA",MAP,ST LOUIS,MO,RAKE,IA
"ST LOUIS, MO","RAKE, IA",UREA,ST LOUIS,MO,RAKE,IA
"ST LOUIS, MO","RANDOLPH, NE",MAP,ST LOUIS,MO,RANDOLPH,NE
"ST LOUIS, MO","RANDOLPH, NE",UREA,ST LOUIS,MO,RANDOLPH,NE
"ST LOUIS, MO","RED OAK, IA",MAP,ST LOUIS,MO,RED OAK,IA
"ST LOUIS, MO","RED OAK, IA",UREA,ST LOUIS,MO,RED OAK,IA
"ST LOUIS, MO","REDFIELD, SD",MAP,ST LOUIS,MO,REDFIELD,SD
"ST LOUIS, MO","REDFIELD, SD",UREA,ST LOUIS,MO,REDFIELD,SD
"ST LOUIS, MO","REDMOND, OR",UREA,ST LOUIS,MO,REDMOND,OR
"ST LOUIS, MO","REEDSPORT, OR",UREA,ST LOUIS,MO,REEDSPORT,OR
"ST LOUIS, MO","REEDVILLE, IN",UREA,ST LOUIS,MO,REEDVILLE,IN
"ST LOUIS, MO","REXBURG, ID",MAP,ST LOUIS,MO,REXBURG,ID
"ST LOUIS, MO","REXBURG, ID",UREA,ST LOUIS,MO,REXBURG,ID
"ST LOUIS, MO","REYES, CA",UREA,ST LOUIS,MO,REYES,CA
"ST LOUIS, MO","RICHVILLE, MI",UREA,ST LOUIS,MO,RICHVILLE,MI
"ST LOUIS, MO","RIDDLE, OR",UREA,ST LOUIS,MO,RIDDLE,OR
"ST LOUIS, MO","ROBERTS, ID",MAP,ST LOUIS,MO,ROBERTS,ID
"ST LOUIS, MO","ROBERTS, ID",UREA,ST LOUIS,MO,ROBERTS,ID
"ST LOUIS, MO","ROBSTOWN, TX",UREA,ST LOUIS,MO,ROBSTOWN,TX
"ST LOUIS, MO","ROCHELLE, GA",UREA,ST LOUIS,MO,ROCHELLE,GA
"ST LOUIS, MO","ROCK ISLAND, IL",MAP,ST LOUIS,MO,ROCK ISLAND,IL
"ST LOUIS, MO","ROCK ISLAND, IL",UREA,ST LOUIS,MO,ROCK ISLAND,IL
"ST LOUIS, MO","ROCKFORD, ID",MAP,ST LOUIS,MO,ROCKFORD,ID
"ST LOUIS, MO","ROCKFORD, ID",UREA,ST LOUIS,MO,ROCKFORD,ID
"ST LOUIS, MO","ROELYN, IA",MAP,ST LOUIS,MO,ROELYN,IA
"ST LOUIS, MO","ROELYN, IA",UREA,ST LOUIS,MO,ROELYN,IA
"ST LOUIS, MO","ROLFE, IA",MAP,ST LOUIS,MO,ROLFE,IA
"ST LOUIS, MO","ROSCOE, SD",MAP,ST LOUIS,MO,ROSCOE,SD
"ST LOUIS, MO","ROSCOE, SD",UREA,ST LOUIS,MO,ROSCOE,SD
"ST LOUIS, MO","ROSEAU, MN",MAP,ST LOUIS,MO,ROSEAU,MN
"ST LOUIS, MO","ROSEAU, MN",UREA,ST LOUIS,MO,ROSEAU,MN
"ST LOUIS, MO","ROSEBURG, OR",MAP,ST LOUIS,MO,ROSEBURG,OR
"ST LOUIS, MO","ROSEBUSH, MI",UREA,ST LOUIS,MO,ROSEBUSH,MI
"ST LOUIS, MO","ROSS, ND",MAP,ST LOUIS,MO,ROSS,ND
"ST LOUIS, MO","ROSS, ND",UREA,ST LOUIS,MO,ROSS,ND
"ST LOUIS, MO","ROYAL, NE",MAP,ST LOUIS,MO,ROYAL,NE
"ST LOUIS, MO","ROYAL, NE",UREA,ST LOUIS,MO,ROYAL,NE
"ST LOUIS, MO","RUGBY, ND",MAP,ST LOUIS,MO,RUGBY,ND
"ST LOUIS, MO","RUGBY, ND",UREA,ST LOUIS,MO,RUGBY,ND
"ST LOUIS, MO","RUTHTON, MN",MAP,ST LOUIS,MO,RUTHTON,MN
"ST LOUIS, MO","RUTHTON, MN",UREA,ST LOUIS,MO,RUTHTON,MN
"ST LOUIS, MO","RYCROFT, AB",MAP,ST LOUIS,MO,RYCROFT,AB
"ST LOUIS, MO","SACRAMENTO, CA",UREA,ST LOUIS,MO,SACRAMENTO,CA
"ST LOUIS, MO","SALINAS, CA",UREA,ST LOUIS,MO,SALINAS,CA
"ST LOUIS, MO","SALT LAKE CITY, UT",UREA,ST LOUIS,MO,SALT LAKE CITY,UT
"ST LOUIS, MO","SCHUYLER, NE",MAP,ST LOUIS,MO,SCHUYLER,NE
"ST LOUIS, MO","SCHUYLER, NE",UREA,ST LOUIS,MO,SCHUYLER,NE
"ST LOUIS, MO","SCOTFORD TFR, AB",UREA,ST LOUIS,MO,SCOTFORD TFR,AB
"ST LOUIS, MO","SCOTTSLAWN, OH",UREA,ST LOUIS,MO,SCOTTSLAWN,OH
"ST LOUIS, MO","SECO, AZ",MAP,ST LOUIS,MO,SECO,AZ
"ST LOUIS, MO","SECO, AZ",UREA,ST LOUIS,MO,SECO,AZ
"ST LOUIS, MO","SELBY, SD",MAP,ST LOUIS,MO,SELBY,SD
"ST LOUIS, MO","SELBY, SD",UREA,ST LOUIS,MO,SELBY,SD
"ST LOUIS, MO","SERGEANT BLUFF, IA",MAP,ST LOUIS,MO,SERGEANT BLUFF,IA
"ST LOUIS, MO","SERGEANT BLUFF, IA",UREA,ST LOUIS,MO,SERGEANT BLUFF,IA
"ST LOUIS, MO","SHARON SPRINGS, KS",MAP,ST LOUIS,MO,SHARON SPRINGS,KS
"ST LOUIS, MO","SHARON SPRINGS, KS",UREA,ST LOUIS,MO,SHARON SPRINGS,KS
"ST LOUIS, MO","SHEBOYGAN, WI",UREA,ST LOUIS,MO,SHEBOYGAN,WI
"ST LOUIS, MO","SHEDD, OR",UREA,ST LOUIS,MO,SHEDD,OR
"ST LOUIS, MO","SHELBY, MT",MAP,ST LOUIS,MO,SHELBY,MT
"ST LOUIS, MO","SHELBY, MT",UREA,ST LOUIS,MO,SHELBY,MT
"ST LOUIS, MO","SHEPHERD, MI",UREA,ST LOUIS,MO,SHEPHERD,MI
"ST LOUIS, MO","SHOAL LAKE, MB",MAP,ST LOUIS,MO,SHOAL LAKE,MB
"ST LOUIS, MO","SIDNEY, NE",UREA,ST LOUIS,MO,SIDNEY,NE
"ST LOUIS, MO","SIELER, WA",UREA,ST LOUIS,MO,SIELER,WA
"ST LOUIS, MO","SILVER BOW, MT",UREA,ST LOUIS,MO,SILVER BOW,MT
"ST LOUIS, MO","SILVER CREEK, NE",UREA,ST LOUIS,MO,SILVER CREEK,NE
"ST LOUIS, MO","SIOUX CITY, IA",UREA,ST LOUIS,MO,SIOUX CITY,IA
"ST LOUIS, MO","SOLVAY, NY",UREA,ST LOUIS,MO,SOLVAY,NY
"ST LOUIS, MO","SOUTH BEAVER DAM, WI",UREA,ST LOUIS,MO,SOUTH BEAVER DAM,WI
